4945,http://ref.atlasapi.org/channels/skysports3
4507,http://ref.atlasapi.org/channels/skysports3
4508,http://ref.atlasapi.org/channels/skysports3
4509,http://ref.atlasapi.org/channels/skysports3
4510,http://ref.atlasapi.org/channels/skysports3
4511,http://ref.atlasapi.org/channels/skysports3
4512,http://ref.atlasapi.org/channels/skysports3
4513,http://ref.atlasapi.org/channels/skysports3
4514,http://ref.atlasapi.org/channels/skysports3
5070,http://ref.atlasapi.org/channels/skysports3
5239,http://ref.atlasapi.org/channels/pressassociation.com/stations/1222
4942,http://ref.atlasapi.org/channels/skysports2
5032,http://ref.atlasapi.org/channels/skysportsf1
5238,http://ref.atlasapi.org/channels/pressassociation.com/stations/1221
4811,http://ref.atlasapi.org/channels/skysports4
4929,http://ref.atlasapi.org/channels/skysports1
5200,http://ref.atlasapi.org/channels/pressassociation.com/stations/1187
4810,http://ref.atlasapi.org/channels/skysportsnews
5144,http://ref.atlasapi.org/channels/pressassociation.com/1889
4319,http://ref.atlasapi.org/channels/pressassociation.com/2107
5187,http://ref.atlasapi.org/channels/pressassociation.com/stations/1170
5024,http://ref.atlasapi.org/channels/pressassociation.com/2135
5241,http://ref.atlasapi.org/channels/sonyentertainmenttvasia
5242,http://ref.atlasapi.org/channels/pressassociation.com/1813
5243,http://ref.atlasapi.org/channels/pressassociation.com/1814
5038,http://ref.atlasapi.org/channels/sonymoviechannel
5039,http://ref.atlasapi.org/channels/sonymoviechannelplus1
5045,http://ref.atlasapi.org/channels/pressassociation.com/1803
5003,http://ref.atlasapi.org/channels/pressassociation.com/1668
5004,http://ref.atlasapi.org/channels/starplus
5218,http://ref.atlasapi.org/channels/pressassociation.com/1892
4952,http://ref.atlasapi.org/channels/syfy
4229,http://ref.atlasapi.org/channels/syfyplus1
5168,http://ref.atlasapi.org/channels/pressassociation.com/1946
4841,http://ref.atlasapi.org/channels/tcm
5091,http://ref.atlasapi.org/channels/pressassociation.com/1826
4965,http://ref.atlasapi.org/channels/thebox
4685,http://ref.atlasapi.org/channels/pressassociation.com/1902
4552,http://ref.atlasapi.org/channels/tinypop
4132,http://ref.atlasapi.org/channels/tinypopplus1
5077,http://ref.atlasapi.org/channels/pressassociation.com/stations/1035
5078,http://ref.atlasapi.org/channels/pressassociation.com/1790
4718,http://ref.atlasapi.org/channels/thecommunitychannel
4969,http://ref.atlasapi.org/channels/travelchannel
4368,http://ref.atlasapi.org/channels/travelchannelplus1
5260,http://ref.atlasapi.org/channels/pressassociation.com/2140
5142,http://ref.atlasapi.org/channels/pressassociation.com/1893
5167,http://ref.atlasapi.org/channels/pressassociation.com/1904
4141,http://ref.atlasapi.org/channels/trueent
5071,http://ref.atlasapi.org/channels/pressassociation.com/1797
4362,http://ref.atlasapi.org/channels/truemovies
5206,http://ref.atlasapi.org/channels/truemovies2
5175,
4843,http://ref.atlasapi.org/channels/universal
4028,http://ref.atlasapi.org/channels/universalplus1
5235,http://ref.atlasapi.org/channels/pressassociation.com/2073
5160,
4943,http://ref.atlasapi.org/channels/vh1
5203,http://ref.atlasapi.org/channels/pressassociation.com/stations/1188
5002,http://ref.atlasapi.org/channels/vintagetv
4041,http://ref.atlasapi.org/channels/watch
4042,http://ref.atlasapi.org/channels/watchplus1
5255,
4684,http://ref.atlasapi.org/channels/yesterday
4590,http://ref.atlasapi.org/channels/yesterdayplus1
5177,http://ref.atlasapi.org/channels/pressassociation.com/1980
5240,http://ref.atlasapi.org/channels/zeecinema
5234,http://ref.atlasapi.org/channels/zeetv
4769,http://ref.atlasapi.org/channels/pressassociation.com/1787
1060,http://ref.atlasapi.org/channels/pressassociation.com/2232
5274,http://ref.atlasapi.org/channels/pressassociation.com/1950
5266,
5268,
5272,
5273,
